transaction_id,customer_id,amount,time_of_day,point_of_transaction,country,flagged_transaction
3062,483,80,5,Restaurant,France,not_fraud
3063,108,53,17,Fitness Center,Switzerland,not_fraud
3064,226,20,23,Gas Station,USA,not_fraud
3065,673,20,19,Supermarket,United Kingdom,not_fraud
3066,631,20,8,Restaurant,Spain,not_fraud
3067,661,12,7,Restaurant,New Zealand,not_fraud
3068,977,54,13,Museum,Singapore,not_fraud
3069,662,101,18,Cinema,New Zealand,not_fraud
3070,432,10,18,Fitness Center,France,not_fraud
3071,805,12,7,Bar,Netherlands,not_fraud
3072,655,52,1,Supermarket,Russia,not_fraud
3073,419,1095,3,Retail Store,Spain,fraud
3074,988,29,5,Fitness Center,Switzerland,not_fraud
3075,455,31,2,Hotel,Switzerland,not_fraud
3076,160,55,2,Cinema,Russia,not_fraud
3077,523,26,18,Restaurant,Mexico,not_fraud
3078,650,11,10,Hotel,Spain,fraud
3079,969,76,9,Fitness Center,France,not_fraud
3080,590,59,11,Retail Store,Australia,not_fraud
3081,77,53,13,Gas Station,USA,not_fraud
3082,509,77,17,Retail Store,Germany,not_fraud
3083,441,66,23,Amusement Park,Spain,not_fraud
3084,254,21,8,Online,Germany,fraud
3085,921,1031,14,Online,Germany,fraud
3086,770,16,23,Gas Station,Italy,not_fraud
3087,320,16,2,Hotel,Canada,not_fraud
3088,803,66,22,Restaurant,United Kingdom,not_fraud
3089,263,107,10,Online,France,fraud
3090,597,174,9,Fitness Center,Germany,not_fraud
3091,658,59,17,Fitness Center,Italy,not_fraud
3092,835,20,3,Gas Station,China,not_fraud
3093,554,15,12,Cinema,India,not_fraud
3094,374,93,5,Hotel,Spain,not_fraud
3095,637,53,20,ATM,Mexico,fraud
3096,167,58,12,Gas Station,France,not_fraud
3097,937,86,19,Supermarket,Netherlands,not_fraud
3098,753,70,4,Supermarket,United Kingdom,not_fraud
3099,459,99,19,Gas Station,France,not_fraud
3100,999,12,13,Amusement Park,Switzerland,not_fraud
3101,280,78,12,Supermarket,New Zealand,not_fraud
3102,700,105,13,Bar,Spain,not_fraud
3103,302,1026,7,ATM,Mexico,fraud
3104,531,61,15,Hotel,Spain,not_fraud
3105,580,28,12,Gas Station,Spain,not_fraud
3106,218,1168,23,Hotel,Italy,not_fraud
3107,102,11,14,Amusement Park,Russia,not_fraud
3108,554,53,18,Amusement Park,Spain,not_fraud
3109,288,19,0,Restaurant,Netherlands,not_fraud
3110,167,72,21,Cinema,Russia,not_fraud
3111,621,19,1,Fitness Center,USA,not_fraud
3112,36,23,17,Bar,Netherlands,not_fraud
3113,744,44,18,Retail Store,Japan,not_fraud
3114,741,133,7,Cinema,Italy,not_fraud
3115,353,21,2,Retail Store,Russia,not_fraud
3116,676,17,22,Museum,Netherlands,not_fraud
3117,899,81,13,Hotel,Australia,not_fraud
3118,73,1044,8,Restaurant,India,not_fraud
3119,648,131,7,Online,Australia,fraud
3120,353,17,16,Restaurant,USA,not_fraud
3121,891,1061,22,Museum,Australia,not_fraud
3122,70,23,22,Online,Russia,fraud
3123,425,18,23,Supermarket,Switzerland,not_fraud
3124,999,67,15,Fitness Center,Canada,not_fraud
3125,708,55,9,Restaurant,Italy,not_fraud
3126,781,80,20,Supermarket,Singapore,not_fraud
3127,561,28,9,Hotel,Spain,not_fraud
3128,828,39,23,Supermarket,Switzerland,not_fraud
3129,642,35,5,ATM,Japan,fraud
3130,956,217,21,Online,Sweden,fraud
3131,517,27,16,Bar,USA,not_fraud
3132,428,27,15,Fitness Center,Mexico,not_fraud
3133,539,31,14,Retail Store,United Kingdom,not_fraud
3134,160,51,21,ATM,Sweden,fraud
3135,149,24,13,Restaurant,Sweden,not_fraud
3136,776,133,3,Amusement Park,Italy,not_fraud
3137,230,25,3,Gas Station,Australia,not_fraud
3138,712,123,1,Museum,New Zealand,not_fraud
3139,562,15,10,Online,France,fraud
3140,67,63,3,Fitness Center,Germany,not_fraud
3141,812,128,20,Hotel,United Kingdom,not_fraud
3142,381,19,20,Bar,Russia,not_fraud
3143,58,182,15,Restaurant,Sweden,not_fraud
3144,259,40,20,Amusement Park,India,not_fraud
3145,342,155,3,Retail Store,Australia,not_fraud
3146,838,66,0,Online,India,fraud
3147,130,27,23,Restaurant,Italy,not_fraud
3148,727,20,18,Museum,Switzerland,not_fraud
3149,172,28,1,Amusement Park,Mexico,not_fraud
3150,770,14,8,Hotel,Brazil,not_fraud
3151,614,17,22,Hotel,USA,not_fraud
3152,209,15,12,Retail Store,United Kingdom,not_fraud
3153,803,37,17,Museum,United Kingdom,not_fraud
3154,354,89,15,Amusement Park,France,not_fraud
3155,471,17,15,Bar,China,not_fraud
3156,798,1016,9,Supermarket,Netherlands,not_fraud
3157,116,61,8,Fitness Center,Germany,not_fraud
3158,264,20,10,Museum,Switzerland,not_fraud
3159,662,15,3,Bar,South Africa,not_fraud
3160,812,19,9,Restaurant,USA,not_fraud
3161,442,138,2,Bar,Brazil,not_fraud
3162,548,96,5,Hotel,Mexico,not_fraud
3163,453,1031,2,Restaurant,Switzerland,fraud
3164,845,63,8,Gas Station,Spain,not_fraud
3165,477,48,2,Restaurant,Spain,not_fraud
3166,287,66,17,Hotel,Brazil,not_fraud
3167,303,67,7,Supermarket,Mexico,not_fraud
3168,311,59,21,Gas Station,New Zealand,not_fraud
3169,208,25,7,Amusement Park,USA,not_fraud
3170,618,11,14,Hotel,Italy,not_fraud
3171,446,40,12,Online,Australia,fraud
3172,670,120,6,Restaurant,USA,not_fraud
3173,633,52,18,Museum,Japan,not_fraud
3174,55,99,7,Amusement Park,India,not_fraud
3175,912,249,9,Gas Station,Germany,not_fraud
3176,12,18,16,Fitness Center,Mexico,not_fraud
3177,657,68,0,Online,Switzerland,fraud
3178,400,66,12,Fitness Center,Spain,not_fraud
3179,908,205,12,ATM,Mexico,fraud
3180,648,222,23,Online,India,fraud
3181,980,68,15,Supermarket,Sweden,not_fraud
3182,515,23,8,Restaurant,China,not_fraud
3183,656,90,9,Hotel,Spain,not_fraud
3184,542,15,5,Amusement Park,Singapore,not_fraud
3185,237,85,4,Museum,USA,not_fraud
3186,279,130,1,Restaurant,Spain,not_fraud
3187,348,34,10,Supermarket,India,not_fraud
3188,627,59,8,Retail Store,Switzerland,not_fraud
3189,104,38,5,Online,Italy,fraud
3190,630,38,7,Bar,France,not_fraud
3191,517,28,8,Online,New Zealand,fraud
3192,980,81,8,Cinema,South Africa,not_fraud
3193,872,147,7,Hotel,Russia,not_fraud
3194,248,151,11,ATM,Germany,fraud
3195,364,19,7,Hotel,Canada,not_fraud
3196,321,113,2,ATM,Mexico,fraud
3197,633,76,12,Supermarket,Australia,not_fraud
3198,286,24,18,Amusement Park,United Kingdom,not_fraud
3199,149,13,1,Supermarket,United Kingdom,not_fraud
3200,84,25,16,Retail Store,Netherlands,not_fraud
3201,966,131,15,Cinema,Spain,not_fraud
3202,406,60,3,ATM,Singapore,fraud
3203,978,73,17,Cinema,France,not_fraud
3204,456,24,13,Supermarket,France,not_fraud
3205,743,73,1,Supermarket,Singapore,not_fraud
3206,800,11,12,Museum,South Africa,not_fraud
3207,161,33,20,Cinema,Brazil,not_fraud
3208,784,59,19,Online,Russia,fraud
3209,460,17,16,Gas Station,New Zealand,not_fraud
3210,550,96,14,Museum,Sweden,not_fraud
3211,500,23,19,Online,New Zealand,fraud
3212,738,1062,4,Hotel,Russia,fraud
3213,509,35,6,Cinema,Singapore,not_fraud
3214,654,55,17,Bar,USA,not_fraud
3215,804,15,23,Amusement Park,Netherlands,not_fraud
3216,481,10,10,Cinema,New Zealand,not_fraud
3217,663,130,17,Cinema,Spain,not_fraud
3218,114,25,4,Amusement Park,France,not_fraud
3219,749,95,12,Bar,United Kingdom,not_fraud
3220,578,376,17,Restaurant,Mexico,not_fraud
3221,361,21,1,Supermarket,Netherlands,not_fraud
3222,341,25,19,Cinema,Brazil,not_fraud
3223,770,64,3,Museum,USA,not_fraud
3224,987,178,12,Gas Station,Netherlands,not_fraud
3225,761,133,23,Restaurant,Singapore,not_fraud
3226,969,44,15,Fitness Center,United Kingdom,not_fraud
3227,449,89,5,Hotel,New Zealand,not_fraud
3228,843,17,7,ATM,Russia,fraud
3229,835,199,15,Bar,Mexico,not_fraud
3230,180,176,12,Fitness Center,Japan,not_fraud
3231,702,18,22,Amusement Park,Sweden,not_fraud
3232,407,27,3,Cinema,Spain,not_fraud
3233,666,15,1,ATM,USA,fraud
3234,196,25,8,Museum,Sweden,not_fraud
3235,466,94,17,Hotel,China,not_fraud
3236,311,33,16,Museum,Switzerland,not_fraud
3237,262,14,7,Gas Station,China,not_fraud
3238,419,30,14,Online,Mexico,fraud
3239,406,209,8,Supermarket,Germany,not_fraud
3240,939,59,16,Gas Station,Singapore,not_fraud
3241,143,36,22,Cinema,New Zealand,not_fraud
3242,342,19,1,Fitness Center,Brazil,not_fraud
3243,316,224,5,Cinema,USA,not_fraud
3244,101,95,4,Museum,Australia,not_fraud
3245,244,26,16,Supermarket,USA,not_fraud
3246,490,13,1,Amusement Park,France,not_fraud
3247,12,12,17,Museum,China,not_fraud
3248,239,16,9,Cinema,Germany,not_fraud
3249,561,53,9,Hotel,United Kingdom,not_fraud
3250,42,142,5,Bar,Italy,not_fraud
3251,678,44,11,Cinema,Sweden,not_fraud
3252,594,102,16,Gas Station,Russia,not_fraud
3253,429,39,12,Amusement Park,Australia,not_fraud
3254,803,71,19,Fitness Center,Sweden,not_fraud
3255,158,75,15,Supermarket,USA,not_fraud
3256,216,19,9,Cinema,USA,not_fraud
3257,670,32,20,Cinema,Singapore,not_fraud
3258,462,60,1,Bar,Australia,not_fraud
3259,134,13,1,Hotel,Spain,not_fraud
3260,67,32,22,Museum,India,not_fraud
3261,848,1048,6,Supermarket,Mexico,fraud
3262,7,288,5,Online,India,fraud
3263,948,42,0,Museum,Australia,not_fraud
3264,526,94,11,Cinema,United Kingdom,not_fraud
3265,73,38,12,Museum,Netherlands,not_fraud
3266,399,89,11,Retail Store,South Africa,not_fraud
3267,405,55,18,Online,Australia,fraud
3268,675,118,8,Fitness Center,Germany,not_fraud
3269,578,36,9,Retail Store,Russia,not_fraud
3270,859,56,16,Amusement Park,Germany,not_fraud
3271,130,59,17,Amusement Park,Sweden,not_fraud
3272,931,37,7,Cinema,Germany,not_fraud
3273,466,17,6,Retail Store,Switzerland,not_fraud
3274,206,14,8,Cinema,Switzerland,not_fraud
3275,788,10,9,Museum,Canada,not_fraud
3276,978,113,11,Supermarket,Brazil,not_fraud
3277,768,23,14,Restaurant,USA,not_fraud
3278,266,21,14,Supermarket,New Zealand,not_fraud
3279,537,76,3,Online,Singapore,fraud
3280,962,29,3,Museum,India,not_fraud
3281,793,45,22,Museum,Brazil,not_fraud
3282,253,18,0,Fitness Center,Italy,not_fraud
3283,822,170,11,Bar,New Zealand,not_fraud
3284,289,105,1,Amusement Park,Mexico,not_fraud
3285,164,109,14,ATM,Sweden,fraud
3286,95,36,16,Cinema,Japan,not_fraud
3287,782,81,6,Bar,Sweden,not_fraud
3288,833,17,5,Museum,Spain,not_fraud
3289,110,10,11,Amusement Park,Sweden,not_fraud
3290,336,11,18,Fitness Center,Canada,not_fraud
3291,822,1054,0,Museum,Netherlands,fraud
3292,238,40,20,Museum,South Africa,not_fraud
3293,381,46,13,Online,Russia,fraud
3294,436,10,3,Museum,Netherlands,not_fraud
3295,899,37,4,Bar,Spain,not_fraud
3296,483,73,0,Restaurant,New Zealand,not_fraud
3297,937,39,0,Online,India,fraud
3298,902,75,20,Cinema,Australia,not_fraud
3299,25,23,5,Gas Station,Singapore,not_fraud
3300,653,93,4,Supermarket,Singapore,not_fraud
3301,117,1054,1,Cinema,Singapore,fraud
3302,482,21,20,Museum,Netherlands,not_fraud
3303,392,23,4,Amusement Park,Italy,not_fraud
3304,917,59,8,Supermarket,South Africa,not_fraud
3305,994,98,18,Restaurant,Netherlands,not_fraud
3306,964,36,20,ATM,France,fraud
3307,537,24,14,Restaurant,South Africa,not_fraud
3308,79,110,12,Retail Store,New Zealand,not_fraud
3309,580,65,11,Fitness Center,Switzerland,not_fraud
3310,173,39,4,Hotel,France,not_fraud
3311,956,43,1,Retail Store,India,not_fraud
3312,12,21,3,Restaurant,Singapore,not_fraud
3313,800,1059,17,Hotel,USA,not_fraud
3314,128,32,20,Hotel,USA,not_fraud
3315,608,281,9,Online,Netherlands,fraud
3316,92,42,12,Fitness Center,Switzerland,not_fraud
3317,653,43,11,Gas Station,Australia,not_fraud
3318,543,51,1,Online,India,fraud
3319,846,134,14,Online,Brazil,fraud
3320,532,90,13,Hotel,Netherlands,not_fraud
3321,658,39,9,Retail Store,Germany,not_fraud
3322,989,73,21,Online,United Kingdom,fraud
3323,828,54,7,Restaurant,Canada,not_fraud
3324,447,43,14,Bar,Australia,not_fraud
3325,390,20,12,Retail Store,Australia,not_fraud
3326,672,41,7,Gas Station,Switzerland,not_fraud
3327,861,24,20,Supermarket,Singapore,not_fraud
3328,43,133,20,Retail Store,Australia,not_fraud
3329,254,30,21,Hotel,China,not_fraud
3330,130,162,13,Retail Store,Russia,not_fraud
3331,60,48,0,Online,Japan,fraud
3332,663,59,12,Hotel,Singapore,not_fraud
3333,467,49,7,ATM,Mexico,fraud
3334,287,16,17,Retail Store,Mexico,not_fraud
3335,517,33,21,Supermarket,South Africa,not_fraud
3336,467,15,8,Museum,Netherlands,not_fraud
3337,930,58,12,Cinema,South Africa,not_fraud
3338,778,39,2,Amusement Park,Italy,not_fraud
3339,345,85,17,Museum,France,not_fraud
3340,642,22,9,Fitness Center,China,not_fraud
3341,382,18,4,Amusement Park,Sweden,not_fraud
3342,779,36,5,Bar,Switzerland,not_fraud
3343,690,1140,7,Restaurant,India,fraud
3344,253,71,23,ATM,Germany,fraud
3345,927,37,6,Cinema,South Africa,not_fraud
3346,56,46,20,Fitness Center,New Zealand,not_fraud
3347,463,14,17,Supermarket,China,not_fraud
3348,457,218,13,Cinema,Australia,not_fraud
3349,983,64,14,Supermarket,Russia,not_fraud
3350,83,26,9,Supermarket,China,not_fraud
3351,905,54,20,Restaurant,Spain,not_fraud
3352,99,15,11,Hotel,Switzerland,not_fraud
3353,149,178,6,Restaurant,Netherlands,not_fraud
3354,329,19,6,Cinema,France,not_fraud
3355,156,62,10,Museum,Sweden,not_fraud
3356,190,24,12,Museum,Japan,not_fraud
3357,494,73,14,ATM,Switzerland,fraud
3358,883,84,17,Museum,Singapore,not_fraud
3359,263,65,6,Restaurant,Australia,not_fraud
3360,80,57,5,Gas Station,Sweden,not_fraud
3361,400,121,22,Cinema,Netherlands,not_fraud
3362,764,14,10,Gas Station,Germany,not_fraud
3363,609,30,7,Online,Russia,not_fraud
3364,260,24,19,Restaurant,Brazil,not_fraud
3365,772,231,0,Cinema,India,not_fraud
3366,615,34,7,Gas Station,South Africa,not_fraud
3367,552,75,7,Bar,Canada,not_fraud
3368,785,67,18,Bar,Russia,not_fraud
3369,101,1021,2,Cinema,Brazil,fraud
3370,359,23,4,Museum,Australia,not_fraud
3371,380,26,2,Supermarket,Switzerland,not_fraud
3372,820,36,14,Retail Store,India,not_fraud
3373,221,23,13,Gas Station,Russia,not_fraud
3374,820,10,20,Supermarket,Italy,fraud
3375,420,115,14,Cinema,New Zealand,not_fraud
3376,124,178,23,Online,Italy,fraud
3377,422,30,16,Gas Station,Brazil,not_fraud
3378,231,30,17,Amusement Park,Germany,not_fraud
3379,690,10,1,Cinema,Italy,not_fraud
3380,63,67,11,Cinema,Netherlands,not_fraud
3381,485,97,15,Amusement Park,Mexico,not_fraud
3382,628,17,3,Amusement Park,Japan,not_fraud
3383,703,18,1,Cinema,Russia,not_fraud
3384,574,88,13,Supermarket,Italy,not_fraud
3385,768,1057,10,Fitness Center,New Zealand,not_fraud
3386,483,12,12,Hotel,Brazil,not_fraud
3387,519,58,6,ATM,USA,fraud
3388,155,28,9,Gas Station,Spain,not_fraud
3389,92,33,23,Cinema,United Kingdom,not_fraud
3390,982,83,0,Fitness Center,Germany,not_fraud
3391,526,93,20,ATM,Sweden,fraud
3392,455,35,3,Online,Netherlands,fraud
3393,741,157,17,Museum,Netherlands,not_fraud
3394,598,36,5,Museum,Italy,not_fraud
3395,645,83,1,Gas Station,New Zealand,not_fraud
3396,510,43,2,Restaurant,Singapore,not_fraud
3397,183,123,13,Bar,France,not_fraud
3398,386,129,7,Gas Station,Sweden,not_fraud
3399,574,14,15,Museum,Mexico,not_fraud
3400,731,147,18,Retail Store,United Kingdom,not_fraud
3401,405,97,17,Online,South Africa,fraud
3402,246,88,5,ATM,China,fraud
3403,742,21,13,Gas Station,Mexico,not_fraud
3404,591,91,2,Retail Store,Brazil,not_fraud
3405,661,1104,15,Online,Canada,fraud
3406,650,27,0,Amusement Park,Sweden,not_fraud
3407,471,162,11,Retail Store,Netherlands,not_fraud
3408,826,12,13,Museum,New Zealand,not_fraud
3409,888,1018,18,Restaurant,Spain,not_fraud
3410,423,48,21,Cinema,USA,not_fraud
3411,901,1052,18,ATM,Sweden,fraud
3412,65,61,8,ATM,Spain,fraud
3413,13,10,6,Hotel,Russia,not_fraud
3414,213,171,13,Hotel,France,not_fraud
3415,986,1012,4,Amusement Park,Switzerland,fraud
3416,242,17,17,Amusement Park,USA,not_fraud
3417,493,10,8,Cinema,Germany,not_fraud
3418,213,51,20,Supermarket,Switzerland,not_fraud
3419,693,144,6,Museum,Russia,not_fraud
3420,338,64,8,Bar,New Zealand,not_fraud
3421,997,96,3,Fitness Center,Spain,not_fraud
3422,173,10,16,Amusement Park,Italy,not_fraud
3423,672,49,11,Online,China,fraud
3424,164,40,5,Gas Station,Japan,not_fraud
3425,465,44,17,Hotel,Netherlands,not_fraud
3426,995,13,7,Cinema,Australia,not_fraud
3427,497,67,20,Hotel,Mexico,not_fraud
3428,700,44,14,Amusement Park,China,not_fraud
3429,395,82,2,Gas Station,United Kingdom,not_fraud
3430,703,43,1,ATM,Brazil,fraud
3431,917,18,23,Online,Brazil,fraud
3432,308,62,22,Hotel,Netherlands,not_fraud
3433,768,19,8,Cinema,France,not_fraud
3434,183,112,7,Gas Station,Spain,not_fraud
3435,629,57,3,Bar,Netherlands,not_fraud
3436,794,18,1,Online,Netherlands,fraud
3437,510,173,13,Retail Store,Switzerland,not_fraud
3438,708,46,1,Cinema,Italy,not_fraud
3439,546,13,1,Restaurant,Sweden,not_fraud
3440,564,59,21,Cinema,China,not_fraud
3441,624,24,6,Amusement Park,New Zealand,not_fraud
3442,764,91,11,Museum,South Africa,not_fraud
3443,594,95,5,ATM,India,fraud
3444,744,203,17,Supermarket,India,not_fraud
3445,227,44,3,Cinema,Australia,not_fraud
3446,745,40,18,Amusement Park,Australia,not_fraud
3447,733,80,12,Amusement Park,Canada,not_fraud
3448,436,17,19,ATM,Germany,fraud
3449,925,49,20,ATM,Switzerland,fraud
3450,422,49,22,Bar,Italy,not_fraud
3451,554,14,1,Cinema,India,not_fraud
3452,21,1037,7,Gas Station,United Kingdom,fraud
3453,554,1105,18,Retail Store,Germany,not_fraud
3454,397,106,8,Cinema,India,not_fraud
3455,625,15,3,Gas Station,Japan,not_fraud
3456,105,14,15,Retail Store,Russia,not_fraud
3457,192,25,18,Retail Store,Australia,not_fraud
3458,17,113,9,Gas Station,France,not_fraud
3459,120,16,5,Bar,Germany,not_fraud
3460,393,73,15,Restaurant,India,not_fraud
3461,425,15,9,Online,Switzerland,fraud
3462,129,58,12,Retail Store,Japan,not_fraud
3463,130,32,8,Gas Station,Spain,not_fraud
3464,572,87,6,Bar,South Africa,not_fraud
3465,560,23,3,Retail Store,Mexico,not_fraud
3466,29,1060,18,Hotel,Sweden,not_fraud
3467,97,23,3,Retail Store,Germany,not_fraud
3468,10,72,18,ATM,Germany,fraud
3469,242,113,18,ATM,Australia,fraud
3470,826,16,11,Online,Canada,fraud
3471,956,110,12,Cinema,Australia,not_fraud
3472,232,55,3,Supermarket,China,not_fraud
3473,789,16,9,Amusement Park,Brazil,not_fraud
3474,284,37,20,Retail Store,Australia,not_fraud
3475,715,18,6,Retail Store,China,not_fraud
3476,759,70,4,Gas Station,Mexico,not_fraud
3477,802,81,16,Amusement Park,United Kingdom,not_fraud
3478,776,15,17,Gas Station,Spain,not_fraud
3479,955,45,10,Restaurant,Canada,not_fraud
3480,726,94,14,Gas Station,Switzerland,not_fraud
3481,200,147,20,Online,Italy,fraud
3482,945,46,21,Fitness Center,Brazil,not_fraud
3483,79,160,6,Hotel,USA,not_fraud
3484,913,48,17,Amusement Park,Russia,not_fraud
3485,956,35,5,Bar,Singapore,not_fraud
3486,855,104,17,Hotel,Australia,not_fraud
3487,856,43,15,Retail Store,Mexico,not_fraud
3488,173,41,1,Bar,Switzerland,not_fraud
3489,467,43,18,Retail Store,China,not_fraud
3490,581,1103,0,Restaurant,India,fraud
3491,416,99,10,Bar,New Zealand,not_fraud
3492,940,35,19,Amusement Park,Spain,not_fraud
3493,449,30,4,Cinema,China,not_fraud
3494,87,43,15,Cinema,Australia,not_fraud
3495,101,52,22,Retail Store,China,not_fraud
3496,8,23,0,Restaurant,USA,not_fraud
3497,845,88,18,Online,Singapore,fraud
3498,200,43,13,Cinema,New Zealand,not_fraud
3499,505,30,2,Fitness Center,South Africa,not_fraud
3500,87,1015,1,Gas Station,Italy,fraud
3501,43,23,23,Retail Store,Germany,not_fraud
3502,385,159,4,Supermarket,USA,not_fraud
3503,621,28,16,Museum,South Africa,not_fraud
3504,435,19,17,Hotel,Germany,not_fraud
3505,408,40,0,Online,France,fraud
3506,483,28,14,Fitness Center,China,not_fraud
3507,664,11,21,Amusement Park,Japan,not_fraud
3508,17,29,8,Retail Store,Spain,not_fraud
3509,645,49,22,Fitness Center,France,not_fraud
3510,148,50,4,Supermarket,Spain,fraud
3511,277,32,12,Restaurant,Canada,not_fraud
3512,232,39,18,Supermarket,Japan,not_fraud
3513,826,178,23,Museum,Canada,not_fraud
3514,927,33,9,Bar,Italy,not_fraud
3515,366,24,19,Online,Sweden,fraud
3516,228,23,20,Fitness Center,New Zealand,not_fraud
3517,651,40,13,Retail Store,Singapore,not_fraud
3518,436,81,21,Cinema,Germany,not_fraud
3519,399,21,20,Bar,Mexico,not_fraud
3520,211,71,11,ATM,USA,fraud
3521,391,1011,10,ATM,Australia,fraud
3522,499,37,22,Museum,France,not_fraud
3523,540,1084,6,Supermarket,China,fraud
3524,563,30,16,Bar,Russia,not_fraud
3525,491,1051,17,Hotel,China,not_fraud
3526,442,21,6,Cinema,United Kingdom,not_fraud
3527,261,77,23,Supermarket,Japan,not_fraud
3528,773,12,19,Gas Station,Sweden,not_fraud
3529,350,105,5,Restaurant,South Africa,not_fraud
3530,352,21,10,Museum,India,not_fraud
3531,520,113,11,Supermarket,United Kingdom,not_fraud
3532,320,1031,15,ATM,Australia,fraud
3533,138,74,18,Fitness Center,South Africa,not_fraud
3534,550,29,22,Amusement Park,Germany,not_fraud
3535,623,128,18,Online,Germany,fraud
3536,992,16,10,Fitness Center,Italy,not_fraud
3537,368,19,15,Cinema,USA,not_fraud
3538,220,43,22,Retail Store,Brazil,not_fraud
3539,337,14,11,ATM,Mexico,fraud
3540,223,20,7,Cinema,Singapore,not_fraud
3541,648,153,2,Amusement Park,Australia,not_fraud
3542,768,197,1,ATM,South Africa,fraud
3543,360,33,5,Gas Station,USA,not_fraud
3544,921,138,15,Gas Station,South Africa,not_fraud
3545,329,49,19,Bar,Switzerland,not_fraud
3546,962,25,23,ATM,Mexico,fraud
3547,463,70,14,Retail Store,Brazil,not_fraud
3548,946,63,13,Cinema,United Kingdom,not_fraud
3549,963,236,1,Amusement Park,Brazil,not_fraud
3550,561,25,19,Hotel,Spain,not_fraud
3551,804,65,17,Restaurant,Singapore,not_fraud
3552,382,12,13,Supermarket,France,not_fraud
3553,836,16,17,Restaurant,Australia,not_fraud
3554,590,10,1,Fitness Center,Brazil,not_fraud
3555,617,386,0,Amusement Park,Mexico,not_fraud
3556,169,91,19,ATM,Spain,fraud
3557,217,87,1,Restaurant,Germany,not_fraud
3558,378,45,8,Hotel,Sweden,not_fraud
3559,119,27,8,Bar,China,not_fraud
3560,190,18,15,Supermarket,USA,not_fraud
3561,767,26,10,Amusement Park,Germany,not_fraud
3562,370,33,22,Amusement Park,Spain,not_fraud
3563,778,80,5,Hotel,Singapore,not_fraud
