review_id,customer_id,payment_method,rating,review_text
3272,931,Debit Card,3,Excellent service!
3273,466,Credit Card,4,Terrible experience...
3274,206,Credit Card,5,Terrible experience...
3275,788,Credit Card,5,Excellent service!
3276,978,PayPal,1,Average quality.
3277,768,PayPal,2,Terrible experience...
3278,266,Credit Card,4,Average quality.
3279,537,Debit Card,4,Average quality.
3280,962,Credit Card,4,Average quality.
3281,793,PayPal,5,Excellent service!
3282,253,Debit Card,1,Average quality.
3283,822,PayPal,5,Average quality.
3284,289,Debit Card,5,Terrible experience...
3285,164,PayPal,3,Terrible experience...
3286,95,Debit Card,1,Excellent service!
3287,782,Debit Card,4,Excellent service!
3288,833,Debit Card,2,Terrible experience...
3289,110,Debit Card,4,Terrible experience...
3290,336,PayPal,5,Excellent service!
3291,822,PayPal,1,Average quality.
3292,238,Debit Card,1,Excellent service!
3293,381,Debit Card,1,Average quality.
3294,436,PayPal,3,Terrible experience...
3295,899,Debit Card,4,Terrible experience...
3296,483,Debit Card,3,Terrible experience...
3297,937,Debit Card,2,Average quality.
3298,902,Credit Card,5,Excellent service!
3299,25,Debit Card,3,Average quality.
3300,653,Credit Card,3,Excellent service!
3301,117,Debit Card,5,Excellent service!
3302,482,PayPal,1,Excellent service!
3303,392,Credit Card,5,Terrible experience...
3304,917,Credit Card,4,Excellent service!
3305,994,Debit Card,5,Terrible experience...
3306,964,Debit Card,1,Excellent service!
3307,537,Credit Card,5,Excellent service!
3308,79,PayPal,3,Terrible experience...
3309,580,PayPal,2,Terrible experience...
3310,173,Debit Card,3,Average quality.
3311,956,PayPal,2,Excellent service!
3312,12,PayPal,5,Terrible experience...
3313,800,Debit Card,4,Average quality.
3314,128,PayPal,5,Average quality.
3315,608,Debit Card,1,Terrible experience...
3316,92,Credit Card,5,Excellent service!
3317,653,Debit Card,2,Average quality.
3318,543,Credit Card,3,Excellent service!
3319,846,Credit Card,4,Excellent service!
3320,532,PayPal,5,Average quality.
3321,658,PayPal,5,Terrible experience...
3322,989,PayPal,3,Excellent service!
3323,828,Debit Card,4,Terrible experience...
3324,447,PayPal,5,Average quality.
3325,390,Credit Card,5,Excellent service!
3326,672,PayPal,2,Terrible experience...
3327,861,PayPal,2,Terrible experience...
3328,43,Debit Card,1,Excellent service!
3329,254,Debit Card,3,Terrible experience...
3330,130,Credit Card,4,Terrible experience...
3331,60,Debit Card,5,Average quality.
3332,663,PayPal,5,Average quality.
3333,467,Debit Card,1,Terrible experience...
3334,287,Credit Card,5,Terrible experience...
3335,517,PayPal,3,Excellent service!
3336,467,Credit Card,1,Average quality.
3337,930,Debit Card,3,Excellent service!
3338,778,Debit Card,1,Terrible experience...
3339,345,Credit Card,5,Excellent service!
3340,642,PayPal,1,Terrible experience...
3341,382,Debit Card,2,Average quality.
3342,779,Debit Card,4,Average quality.
3343,690,PayPal,5,Terrible experience...
3344,253,Debit Card,4,Average quality.
3345,927,Credit Card,5,Terrible experience...
3346,56,Debit Card,4,Excellent service!
3347,463,Debit Card,2,Terrible experience...
3348,457,PayPal,4,Excellent service!
3349,983,Credit Card,1,Terrible experience...
3350,83,PayPal,4,Average quality.
3351,905,Debit Card,5,Terrible experience...
3352,99,Debit Card,3,Terrible experience...
3353,149,PayPal,4,Terrible experience...
3354,329,PayPal,4,Average quality.
3355,156,PayPal,4,Terrible experience...
3356,190,Credit Card,5,Average quality.
3357,494,Debit Card,4,Terrible experience...
3358,883,PayPal,5,Excellent service!
3359,263,Debit Card,5,Terrible experience...
3360,80,Credit Card,3,Excellent service!
3361,400,Credit Card,1,Average quality.
3362,764,Credit Card,5,Average quality.
3363,609,Credit Card,2,Terrible experience...
3364,260,Debit Card,4,Average quality.
3365,772,Credit Card,2,Terrible experience...
3366,615,Credit Card,4,Average quality.
3367,552,PayPal,3,Excellent service!
3368,785,Credit Card,5,Average quality.
3369,101,PayPal,1,Excellent service!
3370,359,Credit Card,5,Terrible experience...
3371,380,Credit Card,4,Terrible experience...
3372,820,PayPal,1,Terrible experience...
3373,221,Credit Card,5,Excellent service!
3374,820,Debit Card,1,Terrible experience...
3375,420,Debit Card,4,Terrible experience...
3376,124,Credit Card,3,Excellent service!
3377,422,Debit Card,3,Average quality.
3378,231,PayPal,5,Terrible experience...
3379,690,Credit Card,2,Average quality.
3380,63,Credit Card,4,Average quality.
3381,485,PayPal,5,Terrible experience...
3382,628,PayPal,5,Terrible experience...
3383,703,PayPal,3,Excellent service!
3384,574,Credit Card,1,Excellent service!
3385,768,PayPal,4,Terrible experience...
3386,483,PayPal,1,Average quality.
3387,519,Debit Card,4,Excellent service!
3388,155,Debit Card,2,Excellent service!
3389,92,Credit Card,3,Terrible experience...
3390,982,Debit Card,2,Terrible experience...
3391,526,Debit Card,5,Terrible experience...
3392,455,PayPal,3,Terrible experience...
3393,741,PayPal,5,Excellent service!
3394,598,Debit Card,2,Excellent service!
3395,645,Debit Card,4,Excellent service!
3396,510,Debit Card,5,Average quality.
3397,183,Credit Card,1,Excellent service!
3398,386,Credit Card,4,Excellent service!
3399,574,Credit Card,4,Terrible experience...
3400,731,Debit Card,2,Excellent service!
3401,405,Debit Card,2,Excellent service!
3402,246,Credit Card,3,Excellent service!
3403,742,Credit Card,3,Terrible experience...
3404,591,Debit Card,1,Excellent service!
3405,661,PayPal,4,Excellent service!
3406,650,Credit Card,1,Average quality.
3407,471,Debit Card,1,Average quality.
3408,826,Debit Card,2,Average quality.
3409,888,PayPal,1,Average quality.
3410,423,Debit Card,1,Terrible experience...
3411,901,Debit Card,5,Average quality.
3412,65,Credit Card,3,Excellent service!
3413,13,Credit Card,3,Average quality.
3414,213,PayPal,4,Terrible experience...
3415,986,PayPal,3,Average quality.
3416,242,Debit Card,4,Average quality.
3417,493,Credit Card,5,Terrible experience...
3418,213,PayPal,3,Terrible experience...
3419,693,PayPal,5,Terrible experience...
3420,338,PayPal,3,Terrible experience...
3421,997,Debit Card,3,Terrible experience...
3422,173,Credit Card,5,Terrible experience...
3423,672,PayPal,1,Excellent service!
3424,164,Credit Card,1,Average quality.
3425,465,PayPal,1,Average quality.
3426,995,PayPal,1,Terrible experience...
3427,497,Credit Card,3,Terrible experience...
3428,700,Credit Card,2,Excellent service!
3429,395,Credit Card,5,Excellent service!
3430,703,Debit Card,2,Terrible experience...
3431,917,PayPal,2,Excellent service!
3432,308,Debit Card,4,Excellent service!
3433,768,Credit Card,1,Terrible experience...
3434,183,PayPal,3,Terrible experience...
3435,629,Debit Card,1,Terrible experience...
3436,794,PayPal,1,Terrible experience...
3437,510,Debit Card,2,Average quality.
3438,708,Credit Card,4,Average quality.
3439,546,Debit Card,1,Terrible experience...
3440,564,PayPal,5,Excellent service!
3441,624,PayPal,5,Terrible experience...
3442,764,PayPal,1,Average quality.
3443,594,PayPal,2,Excellent service!
3444,744,Credit Card,2,Average quality.
3445,227,Debit Card,3,Terrible experience...
3446,745,Credit Card,4,Average quality.
3447,733,Credit Card,2,Average quality.
3448,436,Credit Card,3,Average quality.
3449,925,PayPal,5,Excellent service!
3450,422,PayPal,5,Average quality.
3451,554,PayPal,5,Excellent service!
3452,21,Debit Card,1,Terrible experience...
3453,554,PayPal,4,Terrible experience...
3454,397,Debit Card,3,Average quality.
3455,625,PayPal,4,Excellent service!
3456,105,PayPal,1,Terrible experience...
3457,192,Credit Card,3,Excellent service!
3458,17,Credit Card,3,Excellent service!
3459,120,Credit Card,2,Average quality.
3460,393,Debit Card,4,Average quality.
3461,425,Debit Card,4,Excellent service!
3462,129,PayPal,2,Excellent service!
3463,130,Debit Card,5,Average quality.
3464,572,PayPal,1,Excellent service!
3465,560,Debit Card,4,Average quality.
3466,29,Debit Card,2,Excellent service!
3467,97,Debit Card,3,Average quality.
3468,10,Credit Card,2,Excellent service!
3469,242,Debit Card,5,Average quality.
3470,826,Credit Card,1,Excellent service!
3471,956,Credit Card,5,Terrible experience...
3472,232,Debit Card,3,Terrible experience...
3473,789,PayPal,3,Excellent service!
3474,284,PayPal,3,Terrible experience...
3475,715,PayPal,3,Excellent service!
3476,759,Debit Card,2,Excellent service!
3477,802,PayPal,3,Terrible experience...
3478,776,Credit Card,3,Excellent service!
3479,955,PayPal,2,Average quality.
3480,726,Debit Card,3,Excellent service!
3481,200,PayPal,5,Excellent service!
3482,945,Credit Card,5,Terrible experience...
3483,79,Debit Card,4,Average quality.
3484,913,PayPal,5,Excellent service!
3485,956,Debit Card,1,Excellent service!
3486,855,Debit Card,1,Excellent service!
3487,856,Debit Card,1,Excellent service!
3488,173,PayPal,2,Excellent service!
3489,467,Debit Card,5,Excellent service!
3490,581,PayPal,1,Average quality.
3491,416,Credit Card,4,Average quality.
3492,940,PayPal,2,Excellent service!
3493,449,Credit Card,4,Excellent service!
3494,87,PayPal,5,Terrible experience...
3495,101,Debit Card,3,Average quality.
3496,8,PayPal,4,Average quality.
3497,845,Debit Card,3,Excellent service!
3498,200,Credit Card,2,Average quality.
3499,505,PayPal,4,Average quality.
3500,87,Debit Card,4,Terrible experience...
3501,43,Credit Card,2,Terrible experience...
3502,385,Credit Card,2,Average quality.
3503,621,PayPal,1,Average quality.
3504,435,Credit Card,5,Average quality.
3505,408,Debit Card,4,Excellent service!
3506,483,Credit Card,4,Terrible experience...
3507,664,Credit Card,2,Excellent service!
3508,17,Debit Card,2,Terrible experience...
3509,645,Credit Card,5,Terrible experience...
3510,148,Credit Card,2,Terrible experience...
3511,277,Credit Card,3,Average quality.
3512,232,Credit Card,3,Terrible experience...
3513,826,Debit Card,3,Excellent service!
3514,927,Credit Card,3,Terrible experience...
3515,366,Debit Card,5,Excellent service!
3516,228,Credit Card,4,Terrible experience...
3517,651,Credit Card,3,Terrible experience...
3518,436,Credit Card,2,Average quality.
3519,399,Credit Card,3,Excellent service!
3520,211,Debit Card,5,Terrible experience...
3521,391,Debit Card,2,Terrible experience...
3522,499,Debit Card,3,Excellent service!
3523,540,PayPal,4,Terrible experience...
3524,563,Credit Card,2,Average quality.
3525,491,Credit Card,2,Excellent service!
3526,442,Debit Card,4,Average quality.
3527,261,PayPal,2,Excellent service!
3528,773,Credit Card,3,Excellent service!
3529,350,Debit Card,2,Excellent service!
3530,352,Credit Card,3,Terrible experience...
3531,520,Credit Card,4,Excellent service!
3532,320,Debit Card,1,Excellent service!
3533,138,Debit Card,4,Excellent service!
3534,550,Credit Card,3,Average quality.
3535,623,Credit Card,5,Excellent service!
3536,992,Debit Card,4,Terrible experience...
3537,368,Credit Card,5,Excellent service!
3538,220,Credit Card,5,Excellent service!
3539,337,Debit Card,3,Average quality.
3540,223,Credit Card,3,Terrible experience...
3541,648,Credit Card,1,Terrible experience...
3542,768,PayPal,2,Terrible experience...
3543,360,Debit Card,4,Excellent service!
3544,921,PayPal,3,Excellent service!
3545,329,PayPal,4,Terrible experience...
3546,962,PayPal,5,Terrible experience...
3547,463,Credit Card,2,Average quality.
3548,946,Credit Card,1,Terrible experience...
3549,963,PayPal,4,Excellent service!
3550,561,PayPal,2,Excellent service!
3551,804,PayPal,1,Excellent service!
3552,382,Credit Card,4,Average quality.
3553,836,PayPal,2,Terrible experience...
3554,590,PayPal,3,Excellent service!
3555,617,Debit Card,4,Average quality.
3556,169,Debit Card,2,Average quality.
3557,217,Credit Card,1,Excellent service!
3558,378,Debit Card,2,Average quality.
3559,119,Debit Card,3,Average quality.
3560,190,Debit Card,4,Excellent service!
3561,767,Credit Card,4,Average quality.
3562,370,Debit Card,4,Excellent service!
3563,778,Credit Card,3,Excellent service!
3564,149,PayPal,1,Average quality.
3565,676,Debit Card,4,Excellent service!
3566,652,Credit Card,1,Excellent service!
3567,859,Debit Card,2,Terrible experience...
3568,488,PayPal,1,Excellent service!
3569,770,Credit Card,1,Terrible experience...
3570,374,Credit Card,4,Terrible experience...
3571,781,Credit Card,5,Terrible experience...
3572,693,PayPal,5,Terrible experience...
3573,160,PayPal,3,Average quality.
3574,351,PayPal,3,Average quality.
3575,912,Credit Card,5,Excellent service!
3576,288,PayPal,2,Excellent service!
3577,288,Debit Card,4,Excellent service!
3578,892,PayPal,4,Average quality.
3579,226,Credit Card,2,Terrible experience...
3580,523,Debit Card,2,Average quality.
3581,522,PayPal,5,Average quality.
3582,783,Debit Card,3,Excellent service!
3583,273,Debit Card,2,Excellent service!
3584,936,Credit Card,3,Excellent service!
3585,402,Debit Card,1,Terrible experience...
3586,183,Debit Card,4,Terrible experience...
3587,969,Credit Card,5,Average quality.
3588,665,Credit Card,4,Terrible experience...
3589,488,Credit Card,5,Excellent service!
3590,827,Debit Card,1,Terrible experience...
3591,846,Debit Card,4,Terrible experience...
3592,124,Debit Card,1,Terrible experience...
3593,985,Credit Card,5,Terrible experience...
3594,626,PayPal,2,Excellent service!
3595,790,Debit Card,4,Excellent service!
3596,414,PayPal,1,Average quality.
3597,980,Credit Card,4,Average quality.
3598,725,Debit Card,4,Average quality.
3599,172,PayPal,4,Terrible experience...
3600,288,Debit Card,3,Terrible experience...
3601,435,Debit Card,1,Excellent service!
3602,686,Debit Card,1,Average quality.
3603,113,PayPal,4,Excellent service!
3604,888,Credit Card,2,Average quality.
3605,917,Debit Card,4,Average quality.
3606,995,Credit Card,3,Average quality.
3607,122,Credit Card,5,Terrible experience...
3608,544,PayPal,3,Average quality.
3609,222,PayPal,2,Average quality.
3610,631,Credit Card,4,Terrible experience...
3611,39,Debit Card,1,Average quality.
3612,497,PayPal,4,Terrible experience...
3613,780,Debit Card,2,Terrible experience...
3614,233,Debit Card,1,Excellent service!
3615,943,Debit Card,3,Terrible experience...
3616,530,Credit Card,5,Terrible experience...
3617,149,Debit Card,5,Terrible experience...
3618,397,Credit Card,4,Average quality.
3619,661,Credit Card,3,Excellent service!
3620,638,Debit Card,2,Average quality.
3621,904,Debit Card,5,Terrible experience...
3622,302,Debit Card,3,Terrible experience...
3623,360,Debit Card,4,Excellent service!
3624,238,Credit Card,1,Excellent service!
3625,647,Debit Card,4,Terrible experience...
3626,663,Debit Card,4,Terrible experience...
3627,236,Credit Card,3,Average quality.
3628,736,PayPal,5,Terrible experience...
3629,203,PayPal,3,Average quality.
3630,256,Credit Card,1,Excellent service!
3631,598,PayPal,3,Average quality.
3632,662,Credit Card,2,Terrible experience...
3633,235,Debit Card,4,Average quality.
3634,345,Debit Card,5,Average quality.
3635,534,PayPal,1,Excellent service!
3636,860,Debit Card,4,Average quality.
3637,797,PayPal,3,Terrible experience...
3638,781,PayPal,2,Average quality.
3639,466,Debit Card,3,Average quality.
3640,770,Debit Card,4,Average quality.
3641,541,PayPal,1,Terrible experience...
3642,213,Debit Card,5,Average quality.
3643,463,Credit Card,4,Terrible experience...
3644,436,Debit Card,1,Average quality.
3645,283,Debit Card,4,Excellent service!
3646,562,Credit Card,2,Excellent service!
3647,607,Debit Card,3,Excellent service!
3648,463,Debit Card,5,Terrible experience...
3649,407,PayPal,1,Terrible experience...
3650,88,Debit Card,5,Terrible experience...
3651,44,Debit Card,5,Average quality.
3652,461,Credit Card,5,Terrible experience...
3653,278,PayPal,1,Terrible experience...
3654,683,PayPal,1,Terrible experience...
3655,421,PayPal,5,Terrible experience...
3656,701,Debit Card,3,Excellent service!
3657,353,PayPal,4,Average quality.
3658,696,Credit Card,5,Excellent service!
3659,515,PayPal,2,Average quality.
3660,703,Credit Card,5,Average quality.
3661,630,PayPal,1,Excellent service!
3662,19,PayPal,4,Terrible experience...
3663,23,Credit Card,2,Excellent service!
3664,413,PayPal,4,Average quality.
3665,30,PayPal,4,Average quality.
3666,807,PayPal,2,Terrible experience...
3667,108,Debit Card,5,Excellent service!
3668,367,Credit Card,5,Average quality.
3669,281,PayPal,5,Excellent service!
