customer_id,transaction_id,amount,payment_method,age,gender,income
571,1307,112,PayPal,27,Female,45611
571,2150,156,Credit Card,27,Female,45611
571,2268,294,Debit Card,27,Female,45611
571,2526,526,Credit Card,27,Female,45611
571,3306,159,PayPal,27,Female,45611
571,3555,480,Credit Card,27,Female,45611
571,4209,691,Debit Card,27,Female,45611
571,4312,239,Credit Card,27,Female,45611
611,830,294,PayPal,65,Male,43196
611,1433,695,Credit Card,65,Male,43196
611,2351,407,Credit Card,65,Male,43196
611,3860,859,PayPal,65,Male,43196
611,4265,390,Debit Card,65,Male,43196
611,4956,171,Credit Card,65,Male,43196
243,832,930,Debit Card,49,Female,94744
243,4989,828,Debit Card,49,Female,94744
960,835,695,Debit Card,44,Male,145541
960,3245,618,Debit Card,44,Male,145541
960,3724,191,PayPal,44,Male,145541
960,4105,453,Credit Card,44,Male,145541
960,4227,372,Debit Card,44,Male,145541
32,836,161,PayPal,44,Female,71756
32,2530,848,Credit Card,44,Female,71756
32,3785,885,PayPal,44,Female,71756
383,841,903,PayPal,54,Female,112447
383,1578,825,PayPal,54,Female,112447
383,3504,828,PayPal,54,Female,112447
383,3726,95,PayPal,54,Female,112447
383,3883,928,Debit Card,54,Female,112447
68,842,491,Credit Card,57,Female,115756
68,1154,434,PayPal,57,Female,115756
68,1555,143,PayPal,57,Female,115756
68,2167,834,PayPal,57,Female,115756
68,2832,292,Credit Card,57,Female,115756
68,3501,332,PayPal,57,Female,115756
884,844,908,Credit Card,55,Female,111658
884,2051,461,Debit Card,55,Female,111658
884,2612,473,Credit Card,55,Female,111658
884,3263,984,PayPal,55,Female,111658
884,4153,789,Credit Card,55,Female,111658
884,4487,680,PayPal,55,Female,111658
884,4699,115,Credit Card,55,Female,111658
214,845,84,Credit Card,41,Male,102970
214,1247,923,PayPal,41,Male,102970
214,1603,431,Debit Card,41,Male,102970
214,2116,240,Debit Card,41,Male,102970
214,2977,301,PayPal,41,Male,102970
214,4520,519,PayPal,41,Male,102970
376,847,198,Credit Card,45,Female,72579
376,1142,960,Credit Card,45,Female,72579
376,1508,295,Credit Card,45,Female,72579
376,2657,73,Debit Card,45,Female,72579
376,3729,62,PayPal,45,Female,72579
376,4438,698,Debit Card,45,Female,72579
376,4580,523,Debit Card,45,Female,72579
604,853,575,PayPal,27,Female,24470
604,1586,387,Debit Card,27,Female,24470
604,1674,469,Debit Card,27,Female,24470
604,2069,833,Credit Card,27,Female,24470
680,857,836,PayPal,55,Male,93297
680,2476,676,PayPal,55,Male,93297
680,2882,340,PayPal,55,Male,93297
680,2959,738,Debit Card,55,Male,93297
58,858,337,PayPal,64,Male,112241
58,2370,687,PayPal,64,Male,112241
58,3904,318,Debit Card,64,Male,112241
58,4049,794,Credit Card,64,Male,112241
58,4962,234,Debit Card,64,Male,112241
796,859,188,Credit Card,68,Male,106365
796,1427,867,Credit Card,68,Male,106365
796,2943,285,Debit Card,68,Male,106365
796,4067,332,PayPal,68,Male,106365
796,4588,670,PayPal,68,Male,106365
796,4766,142,Debit Card,68,Male,106365
26,860,797,Credit Card,50,Male,116826
26,1212,544,PayPal,50,Male,116826
26,2156,618,Debit Card,50,Male,116826
26,4305,527,Debit Card,50,Male,116826
881,861,121,PayPal,56,Male,53755
881,1099,784,Credit Card,56,Male,53755
881,1170,119,Credit Card,56,Male,53755
881,1279,343,PayPal,56,Male,53755
881,1489,675,Debit Card,56,Male,53755
881,1690,144,Credit Card,56,Male,53755
881,2830,685,Credit Card,56,Male,53755
881,3044,180,Credit Card,56,Male,53755
881,3464,432,PayPal,56,Male,53755
881,4755,626,Debit Card,56,Male,53755
968,868,906,PayPal,65,Male,20661
968,1046,225,Credit Card,65,Male,20661
968,2523,556,Debit Card,65,Male,20661
968,3609,759,Credit Card,65,Male,20661
968,4076,697,PayPal,65,Male,20661
968,4225,249,PayPal,65,Male,20661
774,873,717,Credit Card,43,Female,70115
774,4280,175,Credit Card,43,Female,70115
791,876,396,Debit Card,30,Male,64976
791,2413,903,PayPal,30,Male,64976
791,3360,615,Debit Card,30,Male,64976
791,3395,954,Debit Card,30,Male,64976
791,4480,353,PayPal,30,Male,64976
601,877,767,Credit Card,42,Male,21969
601,2254,772,Credit Card,42,Male,21969
601,2341,520,Credit Card,42,Male,21969
601,4139,639,Debit Card,42,Male,21969
601,4795,33,PayPal,42,Male,21969
601,4939,450,Debit Card,42,Male,21969
379,878,246,PayPal,63,Male,48380
379,1565,743,Debit Card,63,Male,48380
379,2512,277,PayPal,63,Male,48380
379,2867,221,PayPal,63,Male,48380
427,880,528,Credit Card,42,Male,100818
427,1483,157,Debit Card,42,Male,100818
427,2289,344,Debit Card,42,Male,100818
427,4639,636,Debit Card,42,Male,100818
709,882,10,Debit Card,36,Male,116546
709,2391,459,Credit Card,36,Male,116546
709,3495,395,Credit Card,36,Male,116546
709,3522,959,Debit Card,36,Male,116546
709,4298,405,Credit Card,36,Male,116546
709,4979,557,PayPal,36,Male,116546
307,883,740,Debit Card,33,Female,70069
307,1011,994,Debit Card,33,Female,70069
307,2105,126,Credit Card,33,Female,70069
504,885,239,Debit Card,39,Female,121678
504,2113,51,PayPal,39,Female,121678
504,2518,49,Credit Card,39,Female,121678
504,2921,491,Credit Card,39,Female,121678
504,3282,970,Debit Card,39,Female,121678
504,3427,842,PayPal,39,Female,121678
504,4391,923,Debit Card,39,Female,121678
504,4456,648,PayPal,39,Female,121678
268,886,976,PayPal,36,Male,41804
268,909,696,PayPal,36,Male,41804
268,1173,972,Credit Card,36,Male,41804
268,1331,583,Credit Card,36,Male,41804
268,1408,442,PayPal,36,Male,41804
268,3664,658,Credit Card,36,Male,41804
268,3985,625,PayPal,36,Male,41804
586,887,181,Credit Card,25,Male,140030
586,2031,391,Debit Card,25,Male,140030
586,2765,495,PayPal,25,Male,140030
586,3388,664,Credit Card,25,Male,140030
586,4499,880,Debit Card,25,Male,140030
920,889,562,Credit Card,68,Male,32323
920,1462,311,Debit Card,68,Male,32323
920,3481,110,Credit Card,68,Male,32323
920,3516,270,Debit Card,68,Male,32323
920,3747,686,Debit Card,68,Male,32323
920,3903,246,Credit Card,68,Male,32323
920,4099,317,Debit Card,68,Male,32323
920,4343,55,Debit Card,68,Male,32323
508,890,132,Debit Card,43,Female,64738
508,1127,420,Debit Card,43,Female,64738
508,1805,149,Debit Card,43,Female,64738
508,2805,168,Credit Card,43,Female,64738
508,3473,352,Credit Card,43,Female,64738
508,4937,632,PayPal,43,Female,64738
297,892,307,Debit Card,65,Male,142720
597,895,699,Credit Card,62,Male,124061
597,3083,329,PayPal,62,Male,124061
597,4518,971,Credit Card,62,Male,124061
72,896,584,Credit Card,59,Male,148232
72,3830,104,Debit Card,59,Male,148232
72,3854,425,Credit Card,59,Male,148232
72,3982,344,Debit Card,59,Male,148232
72,4285,621,PayPal,59,Male,148232
72,4563,61,Debit Card,59,Male,148232
72,4940,846,Debit Card,59,Male,148232
567,897,493,PayPal,20,Female,49856
567,1814,419,PayPal,20,Female,49856
567,2317,863,Debit Card,20,Female,49856
567,3033,400,PayPal,20,Female,49856
567,3544,560,Debit Card,20,Female,49856
567,3945,885,Credit Card,20,Female,49856
911,900,392,Debit Card,22,Male,80946
911,1527,466,Credit Card,22,Male,80946
911,1746,66,Debit Card,22,Male,80946
911,1913,741,Credit Card,22,Male,80946
911,3118,551,Credit Card,22,Male,80946
911,3900,657,Debit Card,22,Male,80946
911,4606,793,Credit Card,22,Male,80946
210,904,398,Debit Card,41,Male,56444
210,1075,703,Debit Card,41,Male,56444
210,1386,177,Credit Card,41,Male,56444
210,1979,72,PayPal,41,Male,56444
210,2213,875,Debit Card,41,Male,56444
210,2672,612,PayPal,41,Male,56444
210,4070,960,Debit Card,41,Male,56444
468,907,12,Credit Card,62,Male,53142
468,2749,447,Credit Card,62,Male,53142
468,3534,225,Debit Card,62,Male,53142
468,4786,650,PayPal,62,Male,53142
454,908,381,PayPal,69,Female,104878
454,1041,336,Debit Card,69,Female,104878
454,1395,595,Credit Card,69,Female,104878
454,4457,243,Debit Card,69,Female,104878
454,4845,139,PayPal,69,Female,104878
775,911,620,Credit Card,25,Female,27151
387,913,279,PayPal,63,Male,95717
387,1401,733,Credit Card,63,Male,95717
387,2045,89,Credit Card,63,Male,95717
387,2756,183,Debit Card,63,Male,95717
387,2923,306,Debit Card,63,Male,95717
387,3178,135,Debit Card,63,Male,95717
387,3862,238,PayPal,63,Male,95717
259,915,377,PayPal,23,Female,46589
40,919,104,Debit Card,69,Female,73947
40,2442,538,Credit Card,69,Female,73947
40,3256,741,Credit Card,69,Female,73947
40,3341,140,Debit Card,69,Female,73947
40,3787,844,Credit Card,69,Female,73947
486,920,794,Credit Card,54,Male,65893
486,978,395,PayPal,54,Male,65893
486,1499,972,Debit Card,54,Male,65893
486,3742,405,Credit Card,54,Male,65893
486,3835,76,Credit Card,54,Male,65893
613,925,859,PayPal,35,Male,33669
613,930,344,Credit Card,35,Male,33669
613,1615,815,Debit Card,35,Male,33669
613,2304,330,Credit Card,35,Male,33669
613,2322,36,Debit Card,35,Male,33669
613,4251,612,Debit Card,35,Male,33669
613,4593,675,Credit Card,35,Male,33669
613,4826,396,Credit Card,35,Male,33669
928,926,59,PayPal,21,Male,74624
928,2845,674,Debit Card,21,Male,74624
928,3486,950,Debit Card,21,Male,74624
928,3686,191,Debit Card,21,Male,74624
928,4338,323,Credit Card,21,Male,74624
688,928,727,Debit Card,44,Male,21367
688,1495,130,Credit Card,44,Male,21367
688,3421,923,Credit Card,44,Male,21367
688,3444,85,PayPal,44,Male,21367
688,3770,132,Debit Card,44,Male,21367
688,4134,698,Debit Card,44,Male,21367
688,4807,345,Credit Card,44,Male,21367
990,932,591,PayPal,68,Female,40103
990,1356,546,Credit Card,68,Female,40103
990,2221,382,Credit Card,68,Female,40103
990,2707,424,Debit Card,68,Female,40103
990,3376,953,Credit Card,68,Female,40103
758,935,571,Debit Card,20,Female,113300
758,1630,789,Credit Card,20,Female,113300
758,3091,579,PayPal,20,Female,113300
758,3114,41,Credit Card,20,Female,113300
758,3141,480,Credit Card,20,Female,113300
758,3531,767,Credit Card,20,Female,113300
758,3846,489,PayPal,20,Female,113300
758,3926,199,Debit Card,20,Female,113300
758,4379,427,Credit Card,20,Female,113300
758,4556,148,PayPal,20,Female,113300
787,936,813,Debit Card,30,Female,74691
787,1128,943,Credit Card,30,Female,74691
787,1476,451,Credit Card,30,Female,74691
787,1607,902,PayPal,30,Female,74691
787,1830,117,PayPal,30,Female,74691
787,4611,529,Credit Card,30,Female,74691
787,4635,855,Credit Card,30,Female,74691
787,4990,113,Debit Card,30,Female,74691
649,938,785,Debit Card,36,Male,46984
649,1986,434,PayPal,36,Male,46984
649,2947,809,Debit Card,36,Male,46984
649,3964,412,Debit Card,36,Male,46984
649,4678,814,Debit Card,36,Male,46984
524,939,600,Credit Card,33,Female,108576
524,1640,141,Debit Card,33,Female,108576
524,4825,948,PayPal,33,Female,108576
907,940,396,PayPal,27,Male,82438
907,1317,218,Debit Card,27,Male,82438
907,3540,893,Debit Card,27,Male,82438
907,3701,777,Debit Card,27,Male,82438
907,4716,810,Debit Card,27,Male,82438
814,941,711,PayPal,43,Male,139891
814,3031,149,PayPal,43,Male,139891
814,3419,511,PayPal,43,Male,139891
887,942,568,Credit Card,35,Female,47213
887,947,497,Credit Card,35,Female,47213
887,3396,201,Credit Card,35,Female,47213
887,3924,101,Credit Card,35,Female,47213
887,4325,95,Credit Card,35,Female,47213
887,4567,808,Credit Card,35,Female,47213
887,4717,150,Debit Card,35,Female,47213
16,943,982,PayPal,41,Female,112108
16,1167,480,Debit Card,41,Female,112108
16,4708,277,Credit Card,41,Female,112108
575,945,875,Debit Card,30,Female,55057
575,1695,303,Credit Card,30,Female,55057
575,2590,764,Credit Card,30,Female,55057
575,2891,545,Credit Card,30,Female,55057
575,3408,803,Credit Card,30,Female,55057
575,4328,705,Credit Card,30,Female,55057
575,4569,410,Debit Card,30,Female,55057
269,950,937,Credit Card,37,Male,61688
269,3160,339,PayPal,37,Male,61688
269,3333,930,Credit Card,37,Male,61688
269,4050,903,PayPal,37,Male,61688
269,4291,512,PayPal,37,Male,61688
924,953,893,Debit Card,48,Female,93379
924,2428,588,PayPal,48,Female,93379
924,2691,712,Credit Card,48,Female,93379
924,2862,814,Debit Card,48,Female,93379
924,4492,552,Debit Card,48,Female,93379
102,954,762,Debit Card,18,Female,65539
102,1655,450,Debit Card,18,Female,65539
102,2035,177,PayPal,18,Female,65539
102,2176,833,Debit Card,18,Female,65539
102,2551,955,Debit Card,18,Female,65539
102,4991,751,PayPal,18,Female,65539
506,955,790,Debit Card,20,Male,138154
506,3999,807,Debit Card,20,Male,138154
247,958,455,PayPal,55,Female,141332
247,2278,732,PayPal,55,Female,141332
247,2335,848,Debit Card,55,Female,141332
247,3081,71,Credit Card,55,Female,141332
247,3112,658,Debit Card,55,Female,141332
247,3756,280,PayPal,55,Female,141332
247,3853,986,Debit Card,55,Female,141332
247,4057,96,Credit Card,55,Female,141332
247,4242,118,PayPal,55,Female,141332
247,4941,626,Debit Card,55,Female,141332
640,959,88,PayPal,58,Female,149824
640,1049,134,Credit Card,58,Female,149824
640,3155,631,PayPal,58,Female,149824
640,3621,740,Credit Card,58,Female,149824
795,960,245,Debit Card,35,Female,146296
795,2072,53,PayPal,35,Female,146296
795,2853,574,Debit Card,35,Female,146296
795,4290,341,Debit Card,35,Female,146296
795,4754,381,Debit Card,35,Female,146296
795,4900,390,Credit Card,35,Female,146296
916,967,976,Credit Card,60,Female,51007
916,4104,810,Debit Card,60,Female,51007
916,4335,142,Debit Card,60,Female,51007
916,4665,372,Credit Card,60,Female,51007
477,975,401,Credit Card,30,Male,114588
477,1168,994,Credit Card,30,Male,114588
477,2580,799,PayPal,30,Male,114588
477,2723,990,PayPal,30,Male,114588
265,976,356,Credit Card,36,Male,126661
265,1139,991,Credit Card,36,Male,126661
265,1763,235,Credit Card,36,Male,126661
265,2332,488,Debit Card,36,Male,126661
265,3309,547,Credit Card,36,Male,126661
265,3973,243,Debit Card,36,Male,126661
372,977,319,Debit Card,52,Female,46745
372,3075,240,Debit Card,52,Female,46745
372,4901,682,Debit Card,52,Female,46745
434,979,218,Credit Card,18,Female,42015
434,1505,523,PayPal,18,Female,42015
434,2142,583,PayPal,18,Female,42015
434,3578,320,Debit Card,18,Female,42015
434,3580,236,PayPal,18,Female,42015
434,4128,242,PayPal,18,Female,42015
646,980,366,Debit Card,31,Female,39508
646,1078,238,PayPal,31,Female,39508
646,1540,567,PayPal,31,Female,39508
646,3086,883,Debit Card,31,Female,39508
450,986,349,PayPal,42,Male,68364
450,1380,346,PayPal,42,Male,68364
450,1799,963,Credit Card,42,Male,68364
450,2276,947,Debit Card,42,Male,68364
450,2706,198,Credit Card,42,Male,68364
450,3084,111,PayPal,42,Male,68364
450,3507,924,Credit Card,42,Male,68364
450,4025,245,Credit Card,42,Male,68364
798,998,948,Credit Card,64,Male,119590
798,4399,237,Debit Card,64,Male,119590
218,1003,139,Credit Card,66,Male,59110
218,1927,854,PayPal,66,Male,59110
218,2132,87,Credit Card,66,Male,59110
218,2734,665,Credit Card,66,Male,59110
218,3789,944,PayPal,66,Male,59110
218,4045,519,PayPal,66,Male,59110
417,1005,606,Credit Card,50,Male,67908
417,1657,661,PayPal,50,Male,67908
417,3961,375,Credit Card,50,Male,67908
981,1006,944,Credit Card,43,Male,137181
981,2311,388,Credit Card,43,Male,137181
981,3791,961,Credit Card,43,Male,137181
981,3941,751,Debit Card,43,Male,137181
981,4238,431,Debit Card,43,Male,137181
981,4582,863,Credit Card,43,Male,137181
692,1008,871,Debit Card,54,Female,111736
692,3959,710,Debit Card,54,Female,111736
692,4645,471,Debit Card,54,Female,111736
41,1010,602,Credit Card,20,Male,42534
41,1152,422,PayPal,20,Male,42534
41,1310,99,Credit Card,20,Male,42534
41,1373,139,PayPal,20,Male,42534
41,1450,884,Debit Card,20,Male,42534
41,2379,360,PayPal,20,Male,42534
41,2877,114,Credit Card,20,Male,42534
953,1016,537,PayPal,43,Female,125730
953,2453,545,PayPal,43,Female,125730
953,3980,48,Debit Card,43,Female,125730
953,4544,807,PayPal,43,Female,125730
279,1017,828,PayPal,18,Male,95304
279,1423,792,Debit Card,18,Male,95304
279,2459,268,Credit Card,18,Male,95304
279,3908,109,Credit Card,18,Male,95304
176,1018,626,Credit Card,68,Female,59214
176,2848,76,Debit Card,68,Female,59214
620,1023,435,PayPal,54,Female,67414
620,1324,969,Debit Card,54,Female,67414
620,1647,339,PayPal,54,Female,67414
620,2228,331,PayPal,54,Female,67414
620,2265,213,Credit Card,54,Female,67414
620,3087,731,Debit Card,54,Female,67414
620,4420,796,Debit Card,54,Female,67414
724,1030,841,Debit Card,25,Male,26471
724,4924,554,PayPal,25,Male,26471
724,4943,927,Credit Card,25,Male,26471
893,1031,735,PayPal,69,Female,119073
893,3411,515,Debit Card,69,Female,119073
893,3441,515,PayPal,69,Female,119073
893,4229,398,PayPal,69,Female,119073
272,1032,287,Credit Card,69,Male,40581
272,2241,292,Credit Card,69,Male,40581
272,2525,897,Debit Card,69,Male,40581
272,3923,945,PayPal,69,Male,40581
935,1040,539,PayPal,44,Male,92240
935,1308,19,Debit Card,44,Male,92240
935,1374,361,PayPal,44,Male,92240
935,3917,291,PayPal,44,Male,92240
935,4221,94,Debit Card,44,Male,92240
935,4948,577,PayPal,44,Male,92240
201,1042,970,Credit Card,23,Male,58158
201,1189,330,Debit Card,23,Male,58158
201,1543,277,Debit Card,23,Male,58158
201,1754,464,Credit Card,23,Male,58158
201,3288,567,Credit Card,23,Male,58158
201,3795,802,PayPal,23,Male,58158
201,3951,249,Credit Card,23,Male,58158
201,4385,794,PayPal,23,Male,58158
201,4802,726,Credit Card,23,Male,58158
201,4927,210,PayPal,23,Male,58158
1,1045,522,Credit Card,56,Male,65648
1,1322,691,Credit Card,56,Male,65648
1,1745,747,Credit Card,56,Male,65648
1,2569,861,Debit Card,56,Male,65648
1,3967,313,Debit Card,56,Male,65648
191,1050,91,Credit Card,42,Male,39982
191,1058,114,Credit Card,42,Male,39982
191,2554,405,PayPal,42,Male,39982
191,3523,396,Credit Card,42,Male,39982
191,3836,405,Credit Card,42,Male,39982
191,4256,889,Debit Card,42,Male,39982
579,1051,292,Debit Card,19,Male,85661
579,1233,494,PayPal,19,Male,85661
579,1511,739,Credit Card,19,Male,85661
579,1740,755,Debit Card,19,Male,85661
579,4097,696,Debit Card,19,Male,85661
815,1055,170,Debit Card,42,Female,127971
815,2029,753,Debit Card,42,Female,127971
815,2487,189,PayPal,42,Female,127971
815,4306,643,Debit Card,42,Female,127971
806,1056,293,PayPal,50,Male,109022
806,1490,99,PayPal,50,Male,109022
806,1696,255,Debit Card,50,Male,109022
806,3367,38,PayPal,50,Male,109022
949,1063,327,PayPal,18,Female,145941
949,1437,489,Debit Card,18,Female,145941
949,1670,17,Debit Card,18,Female,145941
996,1066,608,Credit Card,60,Female,92982
996,1595,975,Debit Card,60,Female,92982
996,2285,620,Credit Card,60,Female,92982
551,1069,481,Debit Card,19,Female,145261
551,1311,235,Credit Card,19,Female,145261
551,1391,923,PayPal,19,Female,145261
551,2516,362,Credit Card,19,Female,145261
551,3829,564,Debit Card,19,Female,145261
867,1071,634,PayPal,22,Female,84174
867,1265,713,Credit Card,22,Female,84174
867,2243,267,PayPal,22,Female,84174
207,1074,27,PayPal,68,Female,59341
207,2986,75,PayPal,68,Female,59341
207,3179,417,PayPal,68,Female,59341
207,3351,219,Debit Card,68,Female,59341
207,3392,308,Debit Card,68,Female,59341
207,3488,870,PayPal,68,Female,59341
207,3586,791,Credit Card,68,Female,59341
207,3654,237,Credit Card,68,Female,59341
115,1076,982,Debit Card,52,Male,40953
115,3103,529,Debit Card,52,Male,40953
115,4024,747,Debit Card,52,Male,40953
737,1077,122,Credit Card,62,Male,31556
737,1368,618,Credit Card,62,Male,31556
737,1691,914,Credit Card,62,Male,31556
737,2892,520,PayPal,62,Male,31556
737,4774,222,PayPal,62,Male,31556
251,1079,180,PayPal,51,Male,102503
251,3176,35,PayPal,51,Male,102503
251,4477,604,Debit Card,51,Male,102503
251,4923,185,PayPal,51,Male,102503
219,1080,304,Credit Card,69,Male,149410
219,2772,257,PayPal,69,Male,149410
443,1082,435,Credit Card,45,Female,49426
443,1510,149,Credit Card,45,Female,49426
443,1698,565,PayPal,45,Female,49426
