review_id,customer_id,payment_method,rating,review_text,point_of_transaction,country
2890,655,PayPal,5,Terrible experience...,Bar,Italy
2891,65,PayPal,2,Average quality.,Retail Store,USA
2892,76,PayPal,4,Excellent service!,Online,USA
2893,711,Debit Card,5,Average quality.,Bar,Singapore
2894,143,Debit Card,5,Terrible experience...,Retail Store,New Zealand
2895,917,Debit Card,1,Average quality.,Supermarket,China
2896,915,PayPal,2,Average quality.,Supermarket,Canada
2897,828,Debit Card,5,Excellent service!,Restaurant,France
2898,605,Debit Card,5,Average quality.,Bar,South Africa
2899,473,Credit Card,4,Excellent service!,ATM,Netherlands
2900,417,Credit Card,1,Terrible experience...,Amusement Park,Switzerland
2901,305,Debit Card,3,Average quality.,Gas Station,Mexico
2902,736,Credit Card,1,Terrible experience...,Hotel,India
2903,497,Credit Card,3,Excellent service!,Hotel,Russia
2904,291,Debit Card,2,Terrible experience...,Fitness Center,USA
2905,940,Debit Card,2,Terrible experience...,Bar,Brazil
2906,102,Debit Card,5,Excellent service!,Retail Store,Netherlands
2907,986,Debit Card,2,Terrible experience...,Museum,Mexico
2908,267,PayPal,5,Terrible experience...,Fitness Center,United Kingdom
2909,867,PayPal,1,Terrible experience...,Retail Store,Sweden
2910,968,Debit Card,2,Average quality.,Gas Station,Canada
2911,622,Credit Card,1,Terrible experience...,Amusement Park,China
2912,974,Debit Card,1,Excellent service!,Cinema,Australia
2913,842,Debit Card,2,Average quality.,Amusement Park,Japan
2914,962,Credit Card,1,Average quality.,Fitness Center,Switzerland
2915,942,PayPal,2,Excellent service!,Cinema,Brazil
2916,777,Debit Card,2,Terrible experience...,Gas Station,Italy
2917,3,Debit Card,2,Average quality.,Cinema,Japan
2918,85,PayPal,3,Average quality.,ATM,Singapore
2919,794,PayPal,1,Average quality.,Fitness Center,India
2920,328,Credit Card,4,Terrible experience...,Restaurant,Russia
2921,816,PayPal,2,Average quality.,Amusement Park,Australia
2922,450,PayPal,1,Excellent service!,Cinema,France
2923,454,PayPal,5,Terrible experience...,Supermarket,Mexico
2924,924,Credit Card,2,Excellent service!,ATM,Singapore
2925,629,PayPal,2,Excellent service!,Amusement Park,Singapore
2926,221,PayPal,4,Average quality.,Cinema,Singapore
2927,154,Credit Card,3,Average quality.,Supermarket,Australia
2928,665,PayPal,3,Average quality.,Gas Station,China
2929,12,PayPal,2,Excellent service!,Gas Station,France
2930,133,Credit Card,1,Terrible experience...,Bar,New Zealand
2931,994,Debit Card,5,Average quality.,Hotel,Sweden
2932,304,Credit Card,5,Average quality.,Online,Sweden
2933,293,PayPal,1,Excellent service!,Supermarket,Italy
2934,975,PayPal,2,Terrible experience...,Bar,Germany
2935,300,PayPal,5,Excellent service!,ATM,United Kingdom
2936,740,Credit Card,3,Average quality.,Cinema,China
2937,783,PayPal,1,Excellent service!,Amusement Park,China
2938,43,PayPal,4,Average quality.,Retail Store,India
2939,944,Credit Card,2,Terrible experience...,Supermarket,Italy
2940,343,Debit Card,1,Excellent service!,Fitness Center,Canada
2941,326,Debit Card,5,Average quality.,Online,Switzerland
2942,814,PayPal,2,Average quality.,Fitness Center,Netherlands
2943,498,Credit Card,3,Average quality.,Museum,Japan
2944,364,PayPal,2,Average quality.,Retail Store,Germany
2945,891,Credit Card,2,Excellent service!,Restaurant,South Africa
2946,427,Credit Card,3,Average quality.,Online,Singapore
2947,21,Debit Card,3,Excellent service!,Bar,Brazil
2948,407,Debit Card,2,Average quality.,Online,Russia
2949,619,Credit Card,3,Excellent service!,Cinema,Germany
2950,336,PayPal,1,Excellent service!,Amusement Park,United Kingdom
2951,815,Debit Card,3,Average quality.,Museum,China
2952,117,PayPal,3,Average quality.,ATM,Germany
2953,124,Debit Card,2,Average quality.,Fitness Center,Australia
2954,399,Debit Card,1,Average quality.,Retail Store,Singapore
2955,793,PayPal,4,Terrible experience...,Online,Germany
2956,804,Debit Card,4,Average quality.,Cinema,China
2957,715,Debit Card,5,Average quality.,Gas Station,New Zealand
2958,51,PayPal,3,Average quality.,Fitness Center,South Africa
2959,783,Debit Card,3,Excellent service!,Online,Canada
2960,324,Debit Card,1,Average quality.,Online,South Africa
2961,789,Debit Card,4,Excellent service!,Hotel,South Africa
2962,141,PayPal,5,Excellent service!,Retail Store,Japan
2963,470,Credit Card,1,Excellent service!,Hotel,Sweden
2964,787,PayPal,3,Excellent service!,Fitness Center,New Zealand
2965,802,Credit Card,4,Terrible experience...,Hotel,USA
2966,334,Debit Card,5,Average quality.,Amusement Park,Switzerland
2967,893,Credit Card,2,Excellent service!,Cinema,China
2968,964,PayPal,4,Average quality.,Hotel,New Zealand
2969,373,PayPal,5,Excellent service!,Online,Italy
2970,564,Debit Card,1,Terrible experience...,Fitness Center,USA
2971,494,Credit Card,2,Excellent service!,Bar,Brazil
2972,539,Debit Card,5,Average quality.,Bar,Sweden
2973,669,Debit Card,5,Average quality.,Gas Station,USA
2974,751,PayPal,3,Terrible experience...,Bar,Brazil
2975,156,Credit Card,4,Average quality.,Gas Station,Canada
2976,291,Credit Card,3,Average quality.,Bar,Brazil
2977,648,Credit Card,2,Excellent service!,Restaurant,Sweden
2978,144,Credit Card,5,Average quality.,Gas Station,Spain
2979,106,Debit Card,3,Excellent service!,Supermarket,Germany
2980,420,Debit Card,4,Terrible experience...,Retail Store,Sweden
2981,670,PayPal,2,Average quality.,Fitness Center,USA
2982,658,Debit Card,1,Excellent service!,Retail Store,USA
2983,2,Debit Card,3,Average quality.,Retail Store,New Zealand
2984,945,PayPal,2,Excellent service!,Cinema,USA
2985,589,PayPal,1,Terrible experience...,Amusement Park,Germany
2986,644,PayPal,3,Excellent service!,ATM,Netherlands
2987,90,Debit Card,2,Average quality.,Amusement Park,Italy
2988,345,Debit Card,2,Excellent service!,Gas Station,Netherlands
2989,350,PayPal,3,Average quality.,Amusement Park,New Zealand
2990,459,PayPal,2,Terrible experience...,Fitness Center,Mexico
2991,263,PayPal,5,Excellent service!,Bar,USA
2992,351,Debit Card,3,Average quality.,Gas Station,Sweden
2993,108,Debit Card,2,Average quality.,Museum,Singapore
2994,586,Credit Card,1,Average quality.,Amusement Park,Canada
2995,39,Debit Card,1,Excellent service!,Amusement Park,Brazil
2996,909,Debit Card,5,Excellent service!,Hotel,Switzerland
2997,159,Debit Card,3,Excellent service!,Restaurant,Canada
2998,583,PayPal,2,Terrible experience...,Cinema,Sweden
2999,959,Debit Card,2,Average quality.,Gas Station,India
3000,312,PayPal,1,Average quality.,ATM,Singapore
